Algorithm,Threshold,Precision,Recall,F1
Goodman,0.4,0.9095008262910896,0.047586988043957966,0.0902727599799348
Goodman,0.3,0.9005928771135873,0.056248595243302564,0.10569969567566916
Goodman,0.2,0.81423152692029,0.198943971398463,0.3196590920614985
Goodman,0.1,0.81423152692029,0.198943971398463,0.3196590920614985
Hamann,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
Hamann,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
Hamann,0.8,0.9150029685378417,0.02968563459024875,0.05732434979194049
Hamann,0.7,0.9150029685378417,0.02968563459024875,0.05732434979194049
Hamann,0.6,0.6158365629427204,0.07915546008968007,0.14018275503598693
Hamann,0.5,0.6585618638577467,0.10755997370809549,0.18487997294751665
Hamann,0.4,0.6585618638577467,0.10755997370809549,0.18487997294751665
Hamann,0.3,0.6820830495911933,0.12517567445412356,0.21151101756655158
Hamann,0.2,0.6820830495911933,0.12517567445412356,0.21151101756655158
Hamann,0.1,0.7343428477826875,0.26716877256641985,0.3917813726802937
Hamming,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
Hamming,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
Hamming,0.8,0.9150029685378417,0.02968563459024875,0.05732434979194049
Hamming,0.7,0.9150029685378417,0.02968563459024875,0.05732434979194049
Hamming,0.6,0.6158365629427204,0.07915546008968007,0.14018275503598693
Hamming,0.5,0.6585618638577467,0.10755997370809549,0.18487997294751665
Hamming,0.4,0.6585618638577467,0.10755997370809549,0.18487997294751665
Hamming,0.3,0.6820830495911933,0.12517567445412356,0.21151101756655158
Hamming,0.2,0.6820830495911933,0.12517567445412356,0.21151101756655158
Hamming,0.1,0.7343428477826875,0.26716877256641985,0.3917813726802937
HarmonicMean,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
HarmonicMean,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
HarmonicMean,0.8,0.9150029685378417,0.02968563459024875,0.05732434979194049
HarmonicMean,0.7,0.9100972185091664,0.04035988325760407,0.07705411785269524
HarmonicMean,0.6,0.9005928771135873,0.056248595243302564,0.10569969567566916
HarmonicMean,0.5,0.9005928771135873,0.056248595243302564,0.10569969567566916
HarmonicMean,0.4,0.6474783465477842,0.09418169107392844,0.16436177513556452
HarmonicMean,0.3,0.6688176128071984,0.11553083764152657,0.19697518199060085
HarmonicMean,0.2,0.6820830495911933,0.12517567445412356,0.21151101756655158
HarmonicMean,0.1,0.6861804990532736,0.12833364383696663,0.21621889247163453
Jaccard,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
Jaccard,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
Jaccard,0.8,0.9340085067487814,0.016519277026376813,0.03245777725582568
Jaccard,0.7,0.9340085067487814,0.016519277026376813,0.03245777725582568
Jaccard,0.6,0.9340085067487814,0.016519277026376813,0.03245777725582568
Jaccard,0.5,0.9150029685378417,0.02968563459024875,0.05732434979194049
Jaccard,0.4,0.9150029685378417,0.02968563459024875,0.05732434979194049
Jaccard,0.3,0.9100972185091664,0.04035988325760407,0.07705411785269524
Jaccard,0.2,0.9005928771135873,0.056248595243302564,0.10569969567566916
Jaccard,0.1,0.81423152692029,0.198943971398463,0.3196590920614985
Kulczynski1,1.0,0.9150029685378417,0.02968563459024875,0.05732434979194049
Kulczynski1,0.9,0.9150029685378417,0.02968563459024875,0.05732434979194049
Kulczynski1,0.8,0.9150029685378417,0.02968563459024875,0.05732434979194049
Kulczynski1,0.7,0.9150029685378417,0.02968563459024875,0.05732434979194049
Kulczynski1,0.6,0.9150029685378417,0.02968563459024875,0.05732434979194049
Kulczynski1,0.5,0.9100972185091664,0.04035988325760407,0.07705411785269524
Kulczynski1,0.4,0.9100972185091664,0.04035988325760407,0.07705411785269524
Kulczynski1,0.3,0.9095008262910896,0.047586988043957966,0.0902727599799348
Kulczynski1,0.2,0.81423152692029,0.198943971398463,0.3196590920614985
Kulczynski1,0.1,0.81423152692029,0.198943971398463,0.3196590920614985
Kulczynski2,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
Kulczynski2,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
Kulczynski2,0.8,0.9340085067487814,0.016519277026376813,0.03245777725582568
Kulczynski2,0.7,0.9150029685378417,0.02968563459024875,0.05732434979194049
Kulczynski2,0.6,0.9005928771135873,0.056248595243302564,0.10569969567566916
Kulczynski2,0.5,0.81423152692029,0.198943971398463,0.3196590920614985
Kulczynski2,0.4,0.81423152692029,0.198943971398463,0.3196590920614985
Kulczynski2,0.3,0.81423152692029,0.198943971398463,0.3196590920614985
Kulczynski2,0.2,0.81423152692029,0.198943971398463,0.3196590920614985
Kulczynski2,0.1,0.81423152692029,0.198943971398463,0.3196590920614985
M1,1.0,0.9150029685378417,0.02968563459024875,0.05732434979194049
M1,0.9,0.9150029685378417,0.02968563459024875,0.05732434979194049
M1,0.8,0.9150029685378417,0.02968563459024875,0.05732434979194049
M1,0.7,0.9150029685378417,0.02968563459024875,0.05732434979194049
M1,0.6,0.9150029685378417,0.02968563459024875,0.05732434979194049
M1,0.5,0.9150029685378417,0.02968563459024875,0.05732434979194049
M1,0.4,0.6158365629427204,0.07915546008968007,0.14018275503598693
M1,0.3,0.6158365629427204,0.07915546008968007,0.14018275503598693
M1,0.2,0.6585618638577467,0.10755997370809549,0.18487997294751665
M1,0.1,0.6820830495911933,0.12517567445412356,0.21151101756655158
M2,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
M2,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
M2,0.8,0.9150029685378417,0.02968563459024875,0.05732434979194049
M2,0.7,0.9100972185091664,0.04035988325760407,0.07705411785269524
M2,0.6,0.9005928771135873,0.056248595243302564,0.10569969567566916
M2,0.5,0.81423152692029,0.198943971398463,0.3196590920614985
M2,0.4,0.81423152692029,0.198943971398463,0.3196590920614985
M2,0.3,0.81423152692029,0.198943971398463,0.3196590920614985
M2,0.2,0.81423152692029,0.198943971398463,0.3196590920614985
M2,0.1,0.81423152692029,0.198943971398463,0.3196590920614985
ochiai,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
ochiai,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
ochiai,0.8,0.9340085067487814,0.016519277026376813,0.03245777725582568
ochiai,0.7,0.9150029685378417,0.02968563459024875,0.05732434979194049
ochiai,0.6,0.9150029685378417,0.02968563459024875,0.05732434979194049
ochiai,0.5,0.9095008262910896,0.047586988043957966,0.0902727599799348
ochiai,0.4,0.81423152692029,0.198943971398463,0.3196590920614985
ochiai,0.3,0.81423152692029,0.198943971398463,0.3196590920614985
ochiai,0.2,0.81423152692029,0.198943971398463,0.3196590920614985
ochiai,0.1,0.81423152692029,0.198943971398463,0.3196590920614985
Ochiai2,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
Ochiai2,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
Ochiai2,0.8,0.9340085067487814,0.016519277026376813,0.03245777725582568
Ochiai2,0.7,0.9340085067487814,0.016519277026376813,0.03245777725582568
Ochiai2,0.6,0.9150029685378417,0.02968563459024875,0.05732434979194049
Ochiai2,0.5,0.9150029685378417,0.02968563459024875,0.05732434979194049
Ochiai2,0.4,0.9100972185091664,0.04035988325760407,0.07705411785269524
Ochiai2,0.3,0.9095008262910896,0.047586988043957966,0.0902727599799348
Ochiai2,0.2,0.9005928771135873,0.056248595243302564,0.10569969567566916
Ochiai2,0.1,0.9005928771135873,0.056248595243302564,0.10569969567566916
Overlap,1.0,0.81423152692029,0.198943971398463,0.3196590920614985
Overlap,0.9,0.81423152692029,0.198943971398463,0.3196590920614985
Overlap,0.8,0.81423152692029,0.198943971398463,0.3196590920614985
Overlap,0.7,0.81423152692029,0.198943971398463,0.3196590920614985
Overlap,0.6,0.81423152692029,0.198943971398463,0.3196590920614985
Overlap,0.5,0.81423152692029,0.198943971398463,0.3196590920614985
Overlap,0.4,0.81423152692029,0.198943971398463,0.3196590920614985
Overlap,0.3,0.81423152692029,0.198943971398463,0.3196590920614985
Overlap,0.2,0.81423152692029,0.198943971398463,0.3196590920614985
Overlap,0.1,0.81423152692029,0.198943971398463,0.3196590920614985
RogersTanimoto,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
RogersTanimoto,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
RogersTanimoto,0.8,0.9340085067487814,0.016519277026376813,0.03245777725582568
RogersTanimoto,0.7,0.9150029685378417,0.02968563459024875,0.05732434979194049
RogersTanimoto,0.6,0.9150029685378417,0.02968563459024875,0.05732434979194049
RogersTanimoto,0.5,0.6158365629427204,0.07915546008968007,0.14018275503598693
RogersTanimoto,0.4,0.6158365629427204,0.07915546008968007,0.14018275503598693
RogersTanimoto,0.3,0.6585618638577467,0.10755997370809549,0.18487997294751665
RogersTanimoto,0.2,0.6820830495911933,0.12517567445412356,0.21151101756655158
RogersTanimoto,0.1,0.6820830495911933,0.12517567445412356,0.21151101756655158
Rogot1,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
Rogot1,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
Rogot1,0.8,0.9340085067487814,0.016519277026376813,0.03245777725582568
Rogot1,0.7,0.9150029685378417,0.02968563459024875,0.05732434979194049
Rogot1,0.6,0.9100972185091664,0.04035988325760407,0.07705411785269524
Rogot1,0.5,0.9100972185091664,0.04035988325760407,0.07705411785269524
Rogot1,0.4,0.632880255064228,0.08589638405418205,0.1511931974259314
Rogot1,0.3,0.6688176128071984,0.11553083764152657,0.19697518199060085
Rogot1,0.2,0.6820830495911933,0.12517567445412356,0.21151101756655158
Rogot1,0.1,0.7343428477826875,0.26716877256641985,0.3917813726802937
Rogot2,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
Rogot2,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
Rogot2,0.8,0.9150029685378417,0.02968563459024875,0.05732434979194049
Rogot2,0.7,0.9100972185091664,0.04035988325760407,0.07705411785269524
Rogot2,0.6,0.9005928771135873,0.056248595243302564,0.10569969567566916
Rogot2,0.5,0.9005928771135873,0.056248595243302564,0.10569969567566916
Rogot2,0.4,0.6474783465477842,0.09418169107392844,0.16436177513556452
Rogot2,0.3,0.6688176128071984,0.11553083764152657,0.19697518199060085
Rogot2,0.2,0.6820830495911933,0.12517567445412356,0.21151101756655158
Rogot2,0.1,0.6861804990532736,0.12833364383696663,0.21621889247163453
RussellRao,1.0,0.81423152692029,0.198943971398463,0.3196590920614985
RussellRao,0.9,0.81423152692029,0.198943971398463,0.3196590920614985
RussellRao,0.8,0.81423152692029,0.198943971398463,0.3196590920614985
RussellRao,0.7,0.81423152692029,0.198943971398463,0.3196590920614985
RussellRao,0.6,0.81423152692029,0.198943971398463,0.3196590920614985
RussellRao,0.5,0.81423152692029,0.198943971398463,0.3196590920614985
RussellRao,0.4,0.81423152692029,0.198943971398463,0.3196590920614985
RussellRao,0.3,0.81423152692029,0.198943971398463,0.3196590920614985
RussellRao,0.2,0.81423152692029,0.198943971398463,0.3196590920614985
RussellRao,0.1,0.81423152692029,0.198943971398463,0.3196590920614985
Scott,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
Scott,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
Scott,0.8,0.9340085067487814,0.016519277026376813,0.03245777725582568
Scott,0.7,0.9150029685378417,0.02968563459024875,0.05732434979194049
Scott,0.6,0.9100972185091664,0.04035988325760407,0.07705411785269524
Scott,0.5,0.9100972185091664,0.04035988325760407,0.07705411785269524
Scott,0.4,0.632880255064228,0.08589638405418205,0.1511931974259314
Scott,0.3,0.6688176128071984,0.11553083764152657,0.19697518199060085
Scott,0.2,0.6820830495911933,0.12517567445412356,0.21151101756655158
Scott,0.1,0.7343428477826875,0.26716877256641985,0.3917813726802937
SimpleMatching,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
SimpleMatching,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
SimpleMatching,0.8,0.9150029685378417,0.02968563459024875,0.05732434979194049
SimpleMatching,0.7,0.9150029685378417,0.02968563459024875,0.05732434979194049
SimpleMatching,0.6,0.6158365629427204,0.07915546008968007,0.14018275503598693
SimpleMatching,0.5,0.6585618638577467,0.10755997370809549,0.18487997294751665
SimpleMatching,0.4,0.6585618638577467,0.10755997370809549,0.18487997294751665
SimpleMatching,0.3,0.6820830495911933,0.12517567445412356,0.21151101756655158
SimpleMatching,0.2,0.6820830495911933,0.12517567445412356,0.21151101756655158
SimpleMatching,0.1,0.7343428477826875,0.26716877256641985,0.3917813726802937
Sokal,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
Sokal,0.9,0.9150029685378417,0.02968563459024875,0.05732434979194049
Sokal,0.8,0.6158365629427204,0.07915546008968007,0.14018275503598693
Sokal,0.7,0.6158365629427204,0.07915546008968007,0.14018275503598693
Sokal,0.6,0.6585618638577467,0.10755997370809549,0.18487997294751665
Sokal,0.5,0.6820830495911933,0.12517567445412356,0.21151101756655158
Sokal,0.4,0.6820830495911933,0.12517567445412356,0.21151101756655158
Sokal,0.3,0.6820830495911933,0.12517567445412356,0.21151101756655158
Sokal,0.2,0.7343428477826875,0.26716877256641985,0.3917813726802937
Sokal,0.1,0.7343428477826875,0.26716877256641985,0.3917813726802937
SorensenDice,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
SorensenDice,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
SorensenDice,0.8,0.9340085067487814,0.016519277026376813,0.03245777725582568
SorensenDice,0.7,0.9340085067487814,0.016519277026376813,0.03245777725582568
SorensenDice,0.6,0.9150029685378417,0.02968563459024875,0.05732434979194049
SorensenDice,0.5,0.9100972185091664,0.04035988325760407,0.07705411785269524
SorensenDice,0.4,0.9095008262910896,0.047586988043957966,0.0902727599799348
SorensenDice,0.3,0.9005928771135873,0.056248595243302564,0.10569969567566916
SorensenDice,0.2,0.81423152692029,0.198943971398463,0.3196590920614985
SorensenDice,0.1,0.81423152692029,0.198943971398463,0.3196590920614985
tarantula,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
tarantula,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
tarantula,0.8,0.9150029685378417,0.02968563459024875,0.05732434979194049
tarantula,0.7,0.9100972185091664,0.04035988325760407,0.07705411785269524
tarantula,0.6,0.9095008262910896,0.047586988043957966,0.0902727599799348
tarantula,0.5,0.81423152692029,0.198943971398463,0.3196590920614985
tarantula,0.4,0.81423152692029,0.198943971398463,0.3196590920614985
tarantula,0.3,0.81423152692029,0.198943971398463,0.3196590920614985
tarantula,0.2,0.81423152692029,0.198943971398463,0.3196590920614985
tarantula,0.1,0.81423152692029,0.198943971398463,0.3196590920614985
Wong1,1.0,0.81423152692029,0.198943971398463,0.3196590920614985
Wong1,0.9,0.81423152692029,0.198943971398463,0.3196590920614985
Wong1,0.8,0.81423152692029,0.198943971398463,0.3196590920614985
Wong1,0.7,0.81423152692029,0.198943971398463,0.3196590920614985
Wong1,0.6,0.81423152692029,0.198943971398463,0.3196590920614985
Wong1,0.5,0.81423152692029,0.198943971398463,0.3196590920614985
Wong1,0.4,0.81423152692029,0.198943971398463,0.3196590920614985
Wong1,0.3,0.81423152692029,0.198943971398463,0.3196590920614985
Wong1,0.2,0.81423152692029,0.198943971398463,0.3196590920614985
Wong1,0.1,0.81423152692029,0.198943971398463,0.3196590920614985
Wong2,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
Wong2,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
Wong2,0.8,0.9150029685378417,0.02968563459024875,0.05732434979194049
Wong2,0.7,0.9150029685378417,0.02968563459024875,0.05732434979194049
Wong2,0.6,0.6158365629427204,0.07915546008968007,0.14018275503598693
Wong2,0.5,0.6585618638577467,0.10755997370809549,0.18487997294751665
Wong2,0.4,0.6585618638577467,0.10755997370809549,0.18487997294751665
Wong2,0.3,0.6820830495911933,0.12517567445412356,0.21151101756655158
Wong2,0.2,0.6820830495911933,0.12517567445412356,0.21151101756655158
Wong2,0.1,0.7343428477826875,0.26716877256641985,0.3917813726802937
Wong3,1.0,0.7868124210264886,0.1486874586676543,0.2501093661376402
Wong3,0.9,0.8013798063684425,0.176664099671994,0.2894908565646985
Wong3,0.8,0.8016803099483045,0.2082164241286132,0.3304593428589645
Wong3,0.7,0.8016803099483045,0.2082164241286132,0.3304593428589645
Wong3,0.6,0.8016803099483045,0.2082164241286132,0.3304593428589645
Wong3,0.5,0.8016803099483045,0.2082164241286132,0.3304593428589645
Wong3,0.4,0.7252162923009363,0.2539753635871234,0.37619045968048653
Wong3,0.3,0.7252162923009363,0.2539753635871234,0.37619045968048653
Wong3,0.2,0.7252162923009363,0.2539753635871234,0.37619045968048653
Wong3,0.1,0.7252162923009363,0.2539753635871234,0.37619045968048653
Zoltar,1.0,0.9340085067487814,0.016519277026376813,0.03245777725582568
Zoltar,0.9,0.9340085067487814,0.016519277026376813,0.03245777725582568
Zoltar,0.8,0.9340085067487814,0.016519277026376813,0.03245777725582568
Zoltar,0.7,0.9340085067487814,0.016519277026376813,0.03245777725582568
Zoltar,0.6,0.9340085067487814,0.016519277026376813,0.03245777725582568
Zoltar,0.5,0.9150029685378417,0.02968563459024875,0.05732434979194049
Zoltar,0.4,0.9150029685378417,0.02968563459024875,0.05732434979194049
Zoltar,0.3,0.9100972185091664,0.04035988325760407,0.07705411785269524
Zoltar,0.2,0.9005928771135873,0.056248595243302564,0.10569969567566916
Zoltar,0.1,0.81423152692029,0.198943971398463,0.3196590920614985
